cycle,frame_index,src,dst,cmd,position_raw,speed_raw,torque_raw,error_code,temperature,position_rad,speed_rad,torque_nm
2041,2041,0x04,0xFE,0x02,461,3056,-58,0x0000,120,0.044246433,1.865568017,-0.008773938
2042,2042,0x04,0xFE,0x02,476,3051,-16,0x0000,120,0.045684562,1.862516213,-0.002365148
2043,2043,0x04,0xFE,0x02,499,3041,-1,0x0000,120,0.047889693,1.856412604,-0.000076295
2044,2044,0x04,0xFE,0x02,515,3040,-23,0x0000,120,0.049423698,1.855802243,-0.003433280
2045,2045,0x04,0xFE,0x02,538,3052,-24,0x0000,120,0.051628829,1.863126574,-0.003585870
2046,2046,0x04,0xFE,0x02,554,3046,-10,0x0000,120,0.053162833,1.859464408,-0.001449607
2047,2047,0x04,0xFE,0x02,576,3027,-35,0x0000,120,0.055272089,1.847867552,-0.005264363
2048,2048,0x04,0xFE,0x02,591,3012,-1,0x0000,120,0.056710218,1.838712139,-0.000076295
2049,2049,0x04,0xFE,0x02,614,3010,0,0x0000,120,0.058915349,1.837491417,0.000076295
2050,2050,0x04,0xFE,0x02,630,3021,-29,0x0000,120,0.060449353,1.844205386,-0.004348821
2051,2051,0x04,0xFE,0x02,653,3034,-42,0x0000,120,0.062654484,1.852140078,-0.006332494
2052,2052,0x04,0xFE,0x02,669,3022,0,0x0000,120,0.064188488,1.844815747,0.000076295
2053,2053,0x04,0xFE,0x02,691,3009,-28,0x0000,120,0.066297744,1.836881056,-0.004196231
2054,2054,0x04,0xFE,0x02,706,2993,-4,0x0000,120,0.067735873,1.827115282,-0.000534066
2055,2055,0x04,0xFE,0x02,729,2993,-6,0x0000,120,0.069941004,1.827115282,-0.000839246
2056,2056,0x04,0xFE,0x02,745,3003,-19,0x0000,120,0.071475008,1.833218891,-0.002822919
2057,2057,0x04,0xFE,0x02,768,3003,-6,0x0000,120,0.073680139,1.833218891,-0.000839246
2058,2058,0x04,0xFE,0x02,783,2993,7,0x0000,120,0.075118268,1.827115282,0.001144427
2059,2059,0x04,0xFE,0x02,805,2967,-52,0x0000,120,0.077227524,1.811245899,-0.007858396
2060,2060,0x04,0xFE,0x02,820,2955,-3,0x0000,120,0.078665653,1.803921569,-0.000381476
2061,2061,0x04,0xFE,0x02,842,2967,6,0x0000,120,0.080774908,1.811245899,0.000991836
2062,2062,0x04,0xFE,0x02,858,2979,-35,0x0000,120,0.082308913,1.818570230,-0.005264363
2063,2063,0x04,0xFE,0x02,881,2981,-11,0x0000,120,0.084514044,1.819790951,-0.001602197
2064,2064,0x04,0xFE,0x02,896,2972,-18,0x0000,120,0.085952173,1.814297704,-0.002670329
2065,2065,0x04,0xFE,0x02,918,2952,-26,0x0000,120,0.088061428,1.802090486,-0.003891051
2066,2066,0x04,0xFE,0x02,932,2935,3,0x0000,120,0.089403682,1.791714351,0.000534066
2067,2067,0x04,0xFE,0x02,955,2938,13,0x0000,120,0.091608813,1.793545434,0.002059968
2068,2068,0x04,0xFE,0x02,970,2941,0,0x0000,120,0.093046942,1.795376516,0.000076295
2069,2069,0x04,0xFE,0x02,992,2937,-3,0x0000,120,0.095156198,1.792935073,-0.000381476
2070,2070,0x04,0xFE,0x02,1007,2919,-9,0x0000,120,0.096594327,1.781948577,-0.001297017
2071,2071,0x04,0xFE,0x02,1029,2896,-50,0x0000,120,0.098703582,1.767910277,-0.007553216
2072,2072,0x04,0xFE,0x02,1043,2888,3,0x0000,120,0.100045836,1.763027390,0.000534066
2073,2073,0x04,0xFE,0x02,1065,2893,3,0x0000,120,0.102155092,1.766079194,0.000534066
2074,2074,0x04,0xFE,0x02,1080,2897,-42,0x0000,120,0.103593221,1.768520638,-0.006332494
2075,2075,0x04,0xFE,0x02,1102,2905,-14,0x0000,120,0.105702477,1.773403525,-0.002059968
2076,2076,0x04,0xFE,0x02,1117,2891,-40,0x0000,120,0.107140605,1.764858473,-0.006027314
2077,2077,0x04,0xFE,0x02,1139,2873,-43,0x0000,120,0.109249861,1.753871977,-0.006485084
2078,2078,0x04,0xFE,0x02,1153,2856,3,0x0000,120,0.110592115,1.743495842,0.000534066
2079,2079,0x04,0xFE,0x02,1175,2861,-6,0x0000,120,0.112701371,1.746547646,-0.000839246
2080,2080,0x04,0xFE,0x02,1189,2859,-41,0x0000,120,0.114043624,1.745326925,-0.006179904
2081,2081,0x04,0xFE,0x02,1211,2857,-24,0x0000,120,0.116152880,1.744106203,-0.003585870
2082,2082,0x04,0xFE,0x02,1225,2854,-34,0x0000,120,0.117495134,1.742275120,-0.005111772
2083,2083,0x04,0xFE,0x02,1247,2830,-72,0x0000,120,0.119604390,1.727626459,-0.010910201
2084,2084,0x04,0xFE,0x02,1261,2817,-2,0x0000,120,0.120946643,1.719691768,-0.000228885
2085,2085,0x04,0xFE,0x02,1282,2816,-8,0x0000,120,0.122960024,1.719081407,-0.001144427
2086,2086,0x04,0xFE,0x02,1297,2821,-5,0x0000,120,0.124398153,1.722133211,-0.000686656
2087,2087,0x04,0xFE,0x02,1318,2823,-41,0x0000,120,0.126411533,1.723353933,-0.006179904
2088,2088,0x04,0xFE,0x02,1333,2821,-97,0x0000,120,0.127849662,1.722133211,-0.014724956
2089,2089,0x04,0xFE,0x02,1354,2797,-91,0x0000,120,0.129863043,1.707484550,-0.013809415
2090,2090,0x04,0xFE,0x02,1367,2784,0,0x0000,120,0.131109421,1.699549859,0.000076295
2091,2091,0x04,0xFE,0x02,1388,2769,0,0x0000,120,0.133122802,1.690394446,0.000076295
2092,2092,0x04,0xFE,0x02,1402,2770,-17,0x0000,120,0.134465055,1.691004807,-0.002517739
2093,2093,0x04,0xFE,0x02,1424,2771,-135,0x0000,120,0.136574311,1.691615167,-0.020523384
2094,2094,0x04,0xFE,0x02,1437,2758,3,0x0000,120,0.137820689,1.683680476,0.000534066
2095,2095,0x04,0xFE,0x02,1458,2738,-30,0x0000,120,0.139834070,1.671473259,-0.004501411
2096,2096,0x04,0xFE,0x02,1471,2724,8,0x0000,120,0.141080448,1.662928206,0.001297017
2097,2097,0x04,0xFE,0x02,1492,2700,6,0x0000,120,0.143093829,1.648279545,0.000991836
2098,2098,0x04,0xFE,0x02,1505,2702,13,0x0000,120,0.144340207,1.649500267,0.002059968
2099,2099,0x04,0xFE,0x02,1526,2708,-149,0x0000,120,0.146353588,1.653162432,-0.022659648
2100,2100,0x04,0xFE,0x02,1540,2711,-47,0x0000,120,0.147695841,1.654993515,-0.007095445
2101,2101,0x04,0xFE,0x02,1560,2698,-125,0x0000,120,0.149613347,1.647058824,-0.018997482
2102,2102,0x04,0xFE,0x02,1574,2680,-72,0x0000,120,0.150955600,1.636072328,-0.010910201
2103,2103,0x04,0xFE,0x02,1594,2656,-6,0x0000,120,0.152873106,1.621423667,-0.000839246
2104,2104,0x04,0xFE,0x02,1607,2645,0,0x0000,120,0.154119484,1.614709697,0.000076295
2105,2105,0x04,0xFE,0x02,1627,2646,-77,0x0000,120,0.156036989,1.615320058,-0.011673152
2106,2106,0x04,0xFE,0x02,1641,2650,-9,0x0000,120,0.157379243,1.617761501,-0.001297017
2107,2107,0x04,0xFE,0x02,1660,2636,-12,0x0000,120,0.159200873,1.609216449,-0.001754788
2108,2108,0x04,0xFE,0x02,1673,2621,-31,0x0000,120,0.160447251,1.600061036,-0.004654002
2109,2109,0x04,0xFE,0x02,1693,2589,-49,0x0000,120,0.162364757,1.580529488,-0.007400626
2110,2110,0x04,0xFE,0x02,1706,2580,-6,0x0000,120,0.163611135,1.575036240,-0.000839246
2112,2111,0x04,0xFE,0x02,1725,2569,0,0x0000,120,0.165432765,1.568322271,0.000076295
2112,2112,0x04,0xFE,0x02,1738,2576,4,0x0000,120,0.166679143,1.572594797,0.000686656
2113,2113,0x04,0xFE,0x02,1758,2580,-109,0x0000,120,0.168596649,1.575036240,-0.016556039
2114,2114,0x04,0xFE,0x02,1771,2581,-20,0x0000,120,0.169843027,1.575646601,-0.002975509
2115,2115,0x04,0xFE,0x02,1790,2556,-23,0x0000,120,0.171664657,1.560387579,-0.003433280
2116,2116,0x04,0xFE,0x02,1803,2535,-12,0x0000,120,0.172911035,1.547570001,-0.001754788
2117,2117,0x04,0xFE,0x02,1822,2515,3,0x0000,120,0.174732665,1.535362783,0.000534066
2118,2118,0x04,0xFE,0x02,1834,2510,-7,0x0000,120,0.175883168,1.532310979,-0.000991836
2119,2119,0x04,0xFE,0x02,1853,2510,-15,0x0000,120,0.177704798,1.532310979,-0.002212558
2120,2120,0x04,0xFE,0x02,1866,2509,-11,0x0000,120,0.178951177,1.531700618,-0.001602197
2121,2121,0x04,0xFE,0x02,1885,2493,-10,0x0000,120,0.180772807,1.521934844,-0.001449607
2122,2122,0x04,0xFE,0x02,1897,2477,-68,0x0000,120,0.181923310,1.512169070,-0.010299840
2123,2123,0x04,0xFE,0x02,1915,2450,-22,0x0000,120,0.183649065,1.495689326,-0.003280690
2124,2124,0x04,0xFE,0x02,1928,2440,-2,0x0000,120,0.184895443,1.489585718,-0.000228885
2125,2125,0x04,0xFE,0x02,1946,2427,2,0x0000,120,0.186621198,1.481651026,0.000381476
2126,2126,0x04,0xFE,0x02,1958,2428,0,0x0000,120,0.187771701,1.482261387,0.000076295
2127,2127,0x04,0xFE,0x02,1977,2425,-4,0x0000,120,0.189593331,1.480430304,-0.000534066
2128,2128,0x04,0xFE,0x02,1989,2422,-7,0x0000,120,0.190743834,1.478599222,-0.000991836
2129,2129,0x04,0xFE,0x02,2007,2393,-3,0x0000,120,0.192469589,1.460898756,-0.000381476
2130,2130,0x04,0xFE,0x02,2018,2379,-70,0x0000,120,0.193524217,1.452353704,-0.010605020
2131,2131,0x04,0xFE,0x02,2036,2344,-12,0x0000,120,0.195249971,1.430991073,-0.001754788
2132,2132,0x04,0xFE,0x02,2047,2333,10,0x0000,120,0.196304599,1.424277104,0.001602197
2133,2133,0x04,0xFE,0x02,2065,2324,-13,0x0000,120,0.198030354,1.418783856,-0.001907378
2134,2134,0x04,0xFE,0x02,2077,2321,13,0x0000,120,0.199180857,1.416952773,0.002059968
2135,2135,0x04,0xFE,0x02,2094,2310,-26,0x0000,120,0.200810737,1.410238804,-0.003891051
2136,2136,0x04,0xFE,0x02,2106,2300,0,0x0000,120,0.201961240,1.404135195,0.000076295
2137,2137,0x04,0xFE,0x02,2122,2276,-31,0x0000,120,0.203495244,1.389486534,-0.004654002
2138,2138,0x04,0xFE,0x02,2134,2256,6,0x0000,120,0.204645747,1.377279316,0.000991836
2139,2139,0x04,0xFE,0x02,2150,2237,4,0x0000,120,0.206179751,1.365682460,0.000686656
2140,2140,0x04,0xFE,0x02,2161,2224,10,0x0000,120,0.207234379,1.357747768,0.001602197
2141,2141,0x04,0xFE,0x02,2178,2229,-19,0x0000,120,0.208864259,1.360799573,-0.002822919
2142,2142,0x04,0xFE,0x02,2190,2229,-6,0x0000,120,0.210014762,1.360799573,-0.000839246
2143,2143,0x04,0xFE,0x02,2207,2227,-27,0x0000,120,0.211644641,1.359578851,-0.004043641
2144,2144,0x04,0xFE,0x02,2218,2217,-50,0x0000,120,0.212699269,1.353475242,-0.007553216
2145,2145,0x04,0xFE,0x02,2234,2188,-1,0x0000,120,0.214233273,1.335774777,-0.000076295
2146,2146,0x04,0xFE,0x02,2245,2172,-45,0x0000,120,0.215287901,1.326009003,-0.006790265
2147,2147,0x04,0xFE,0x02,2261,2146,-9,0x0000,120,0.216821905,1.310139620,-0.001297017
2148,2148,0x04,0xFE,0x02,2271,2134,0,0x0000,120,0.217780658,1.302815290,0.000076295
2149,2149,0x04,0xFE,0x02,2288,2138,-59,0x0000,120,0.219410538,1.305256733,-0.008926528
2150,2150,0x04,0xFE,0x02,2298,2128,-124,0x0000,120,0.220369290,1.299153124,-0.018844892
2151,2151,0x04,0xFE,0x02,2314,2116,-125,0x0000,120,0.221903294,1.291828794,-0.018997482
2152,2152,0x04,0xFE,0x02,2325,2104,3,0x0000,120,0.222957922,1.284504463,0.000534066
2153,2153,0x04,0xFE,0x02,2340,2087,-127,0x0000,120,0.224396051,1.274128328,-0.019302663
2154,2154,0x04,0xFE,0x02,2350,2064,-8,0x0000,120,0.225354804,1.260090028,-0.001144427
2155,2155,0x04,0xFE,0x02,2365,2037,-18,0x0000,120,0.226792933,1.243610285,-0.002670329
2156,2156,0x04,0xFE,0x02,2375,2024,-3,0x0000,120,0.227751685,1.235675593,-0.000381476
2157,2157,0x04,0xFE,0x02,2390,2010,-6,0x0000,120,0.229189814,1.227130541,-0.000839246
2158,2158,0x04,0xFE,0x02,2401,2008,-26,0x0000,120,0.230244442,1.225909819,-0.003891051
2159,2159,0x04,0xFE,0x02,2416,1999,-31,0x0000,120,0.231682571,1.220416571,-0.004654002
2160,2160,0x04,0xFE,0x02,2431,1988,-4,0x0000,120,0.233120700,1.213702602,-0.000534066
2161,2161,0x04,0xFE,0x02,2440,1968,8,0x0000,120,0.233983577,1.201495384,0.001297017
2162,2162,0x04,0xFE,0x02,2455,1941,-94,0x0000,120,0.235421706,1.185015640,-0.014267185
2163,2163,0x04,0xFE,0x02,2464,1921,-62,0x0000,120,0.236284584,1.172808423,-0.009384298
2164,2164,0x04,0xFE,0x02,2478,1895,-18,0x0000,120,0.237626837,1.156939040,-0.002670329
2165,2165,0x04,0xFE,0x02,2487,1878,-3,0x0000,120,0.238489715,1.146562905,-0.000381476
2166,2166,0x04,0xFE,0x02,2501,1862,0,0x0000,120,0.239831968,1.136797131,0.000076295
2167,2167,0x04,0xFE,0x02,2510,1851,12,0x0000,120,0.240694846,1.130083162,0.001907378
2168,2168,0x04,0xFE,0x02,2524,1842,-5,0x0000,120,0.242037099,1.124589914,-0.000686656
2169,2169,0x04,0xFE,0x02,2533,1829,-7,0x0000,120,0.242899977,1.116655222,-0.000991836
2170,2170,0x04,0xFE,0x02,2547,1812,-9,0x0000,120,0.244242230,1.106279088,-0.001297017
2171,2171,0x04,0xFE,0x02,2555,1792,6,0x0000,120,0.245009233,1.094071870,0.000991836
2172,2172,0x04,0xFE,0x02,2568,1767,-48,0x0000,120,0.246255611,1.078812848,-0.007248035
2173,2173,0x04,0xFE,0x02,2577,1742,3,0x0000,120,0.247118488,1.063553826,0.000534066
2174,2174,0x04,0xFE,0x02,2589,1721,-7,0x0000,120,0.248268991,1.050736248,-0.000991836
2175,2175,0x04,0xFE,0x02,2598,1706,-2,0x0000,120,0.249131869,1.041580835,-0.000228885
2176,2176,0x04,0xFE,0x02,2611,1700,12,0x0000,120,0.250378247,1.037918669,0.001907378
2177,2177,0x04,0xFE,0x02,2619,1698,-20,0x0000,120,0.251145249,1.036697948,-0.002975509
2178,2178,0x04,0xFE,0x02,2632,1691,3,0x0000,120,0.252391628,1.032425422,0.000534066
2179,2179,0x04,0xFE,0x02,2640,1684,-77,0x0000,120,0.253158630,1.028152895,-0.011673152
2180,2180,0x04,0xFE,0x02,2653,1663,-66,0x0000,120,0.254405008,1.015335317,-0.009994659
2181,2181,0x04,0xFE,0x02,2661,1655,-1,0x0000,120,0.255172010,1.010452430,-0.000076295
2182,2182,0x04,0xFE,0x02,2673,1627,2,0x0000,120,0.256322513,0.993362325,0.000381476
2183,2183,0x04,0xFE,0x02,2681,1608,-15,0x0000,120,0.257089516,0.981765469,-0.002212558
2184,2184,0x04,0xFE,0x02,2692,1580,-15,0x0000,120,0.258144143,0.964675364,-0.002212558
2185,2185,0x04,0xFE,0x02,2700,1558,0,0x0000,120,0.258911146,0.951247425,0.000076295
2186,2186,0x04,0xFE,0x02,2711,1538,3,0x0000,120,0.259965773,0.939040208,0.000534066
2187,2187,0x04,0xFE,0x02,2718,1526,5,0x0000,120,0.260636900,0.931715877,0.000839246
2188,2188,0x04,0xFE,0x02,2730,1518,9,0x0000,120,0.261787403,0.926832990,0.001449607
2189,2189,0x04,0xFE,0x02,2737,1508,-1,0x0000,120,0.262458530,0.920729381,-0.000076295
2190,2190,0x04,0xFE,0x02,2749,1501,4,0x0000,120,0.263609033,0.916456855,0.000686656
2191,2191,0x04,0xFE,0x02,2756,1483,-95,0x0000,120,0.264280160,0.905470359,-0.014419776
2192,2192,0x04,0xFE,0x02,2767,1465,-1,0x0000,120,0.265334788,0.894483864,-0.000076295
2193,2193,0x04,0xFE,0x02,2774,1446,9,0x0000,120,0.266005915,0.882887007,0.001449607
2194,2194,0x04,0xFE,0x02,2784,1423,-80,0x0000,120,0.266964668,0.868848707,-0.012130922
2195,2195,0x04,0xFE,0x02,2791,1402,-9,0x0000,120,0.267635794,0.856031128,-0.001297017
2196,2196,0x04,0xFE,0x02,2801,1370,-2,0x0000,120,0.268594547,0.836499580,-0.000228885
2197,2197,0x04,0xFE,0x02,2807,1350,1,0x0000,120,0.269169799,0.824292363,0.000228885
2198,2198,0x04,0xFE,0x02,2817,1329,1,0x0000,120,0.270128551,0.811474784,0.000228885
2199,2199,0x04,0xFE,0x02,2823,1317,2,0x0000,120,0.270703803,0.804150454,0.000381476
2200,2200,0x04,0xFE,0x02,2833,1310,0,0x0000,120,0.271662555,0.799877928,0.000076295
2201,2201,0x04,0xFE,0x02,2840,1299,-1,0x0000,120,0.272333682,0.793163958,-0.000076295
2202,2202,0x04,0xFE,0x02,2849,1291,-1,0x0000,120,0.273196560,0.788281071,-0.000076295
2203,2203,0x04,0xFE,0x02,2856,1285,-21,0x0000,120,0.273867686,0.784618906,-0.003128099
2204,2204,0x04,0xFE,0x02,2865,1265,-2,0x0000,120,0.274730564,0.772411688,-0.000228885
2205,2205,0x04,0xFE,0x02,2871,1252,-55,0x0000,120,0.275305815,0.764476997,-0.008316167
2207,2206,0x04,0xFE,0x02,2880,1226,-25,0x0000,120,0.276168693,0.748607614,-0.003738460
2207,2207,0x04,0xFE,0x02,2886,1208,3,0x0000,120,0.276743944,0.737621118,0.000534066
2209,2208,0x04,0xFE,0x02,2894,1173,2,0x0000,120,0.277510946,0.716258488,0.000381476
2209,2209,0x04,0xFE,0x02,2899,1155,-6,0x0000,120,0.277990323,0.705271992,-0.000839246
2211,2210,0x04,0xFE,0x02,2907,1124,-11,0x0000,120,0.278757325,0.686350805,-0.001602197
2212,2211,0x04,0xFE,0x02,2913,1104,16,0x0000,120,0.279332576,0.674143587,0.002517739
2212,2212,0x04,0xFE,0x02,2920,1077,8,0x0000,120,0.280003703,0.657663844,0.001297017
2213,2213,0x04,0xFE,0x02,2925,1063,5,0x0000,120,0.280483080,0.649118791,0.000839246
2214,2214,0x04,0xFE,0x02,2933,1042,8,0x0000,120,0.281250082,0.636301213,0.001297017
2215,2215,0x04,0xFE,0x02,2938,1034,8,0x0000,120,0.281729458,0.631418326,0.001297017
2216,2216,0x04,0xFE,0x02,2945,1016,-6,0x0000,120,0.282400585,0.620431830,-0.000839246
2217,2217,0x04,0xFE,0x02,2950,1013,12,0x0000,120,0.282879961,0.618600748,0.001907378
2218,2218,0x04,0xFE,0x02,2958,992,-6,0x0000,120,0.283646963,0.605783169,-0.000839246
2219,2219,0x04,0xFE,0x02,2963,989,-6,0x0000,120,0.284126339,0.603952087,-0.000839246
2220,2220,0x04,0xFE,0x02,2970,970,3,0x0000,120,0.284797466,0.592355230,0.000534066
2222,2221,0x04,0xFE,0x02,2974,948,-8,0x0000,120,0.285180967,0.578927291,-0.001144427
2222,2222,0x04,0xFE,0x02,2981,929,-11,0x0000,120,0.285852094,0.567330434,-0.001602197
2223,2223,0x04,0xFE,0x02,2985,914,-8,0x0000,120,0.286235595,0.558175021,-0.001144427
2224,2224,0x04,0xFE,0x02,2991,887,-4,0x0000,120,0.286810847,0.541695277,-0.000534066
2225,2225,0x04,0xFE,0x02,2995,871,0,0x0000,120,0.287194348,0.531929503,0.000076295
2226,2226,0x04,0xFE,0x02,3001,843,-1,0x0000,120,0.287769599,0.514839399,-0.000076295
2227,2227,0x04,0xFE,0x02,3005,824,-16,0x0000,120,0.288153100,0.503242542,-0.002365148
2228,2228,0x04,0xFE,0x02,3011,795,6,0x0000,120,0.288728352,0.485542077,0.000991836
2229,2229,0x04,0xFE,0x02,3014,776,5,0x0000,120,0.289015978,0.473945220,0.000839246
2230,2230,0x04,0xFE,0x02,3019,748,5,0x0000,120,0.289495354,0.456855116,0.000839246
2231,2231,0x04,0xFE,0x02,3023,734,-9,0x0000,120,0.289878855,0.448310063,-0.001297017
2232,2232,0x04,0xFE,0x02,3027,702,19,0x0000,120,0.290262356,0.428778515,0.002975509
2233,2233,0x04,0xFE,0x02,3031,687,16,0x0000,120,0.290645857,0.419623102,0.002517739
2234,2234,0x04,0xFE,0x02,3035,671,22,0x0000,120,0.291029358,0.409857328,0.003433280
2235,2235,0x04,0xFE,0x02,3038,653,10,0x0000,120,0.291316984,0.398870832,0.001602197
2236,2236,0x04,0xFE,0x02,3043,633,2,0x0000,120,0.291796360,0.386663615,0.000381476
2237,2237,0x04,0xFE,0x02,3046,632,13,0x0000,120,0.292083986,0.386053254,0.002059968
2238,2238,0x04,0xFE,0x02,3050,617,14,0x0000,120,0.292467487,0.376897841,0.002212558
2239,2239,0x04,0xFE,0x02,3053,604,5,0x0000,120,0.292755113,0.368963149,0.000839246
2240,2240,0x04,0xFE,0x02,3058,594,6,0x0000,120,0.293234489,0.362859541,0.000991836
2241,2241,0x04,0xFE,0x02,3060,583,-9,0x0000,120,0.293426240,0.356145571,-0.001297017
2242,2242,0x04,0xFE,0x02,3064,563,13,0x0000,120,0.293809741,0.343938354,0.002059968
2243,2243,0x04,0xFE,0x02,3067,549,-7,0x0000,120,0.294097367,0.335393301,-0.000991836
2244,2244,0x04,0xFE,0x02,3070,529,-6,0x0000,120,0.294384993,0.323186084,-0.000839246
2245,2245,0x04,0xFE,0x02,3073,513,11,0x0000,120,0.294672618,0.313420310,0.001754788
2246,2246,0x04,0xFE,0x02,3076,487,21,0x0000,120,0.294960244,0.297550927,0.003280690
2247,2247,0x04,0xFE,0x02,3078,468,4,0x0000,120,0.295151995,0.285954070,0.000686656
2248,2248,0x04,0xFE,0x02,3081,442,8,0x0000,120,0.295439620,0.270084688,0.001297017
2249,2249,0x04,0xFE,0x02,3082,418,16,0x0000,120,0.295535496,0.255436027,0.002517739
2250,2250,0x04,0xFE,0x02,3085,396,14,0x0000,120,0.295823121,0.242008087,0.002212558
2251,2251,0x04,0xFE,0x02,3086,368,22,0x0000,120,0.295918997,0.224917983,0.003433280
2252,2252,0x04,0xFE,0x02,3088,343,9,0x0000,120,0.296110747,0.209658961,0.001449607
2253,2253,0x04,0xFE,0x02,3089,327,44,0x0000,120,0.296206623,0.199893187,0.006790265
2254,2254,0x04,0xFE,0x02,3091,306,12,0x0000,120,0.296398373,0.187075608,0.001907378
2255,2255,0x04,0xFE,0x02,3092,290,12,0x0000,120,0.296494248,0.177309834,0.001907378
2256,2256,0x04,0xFE,0x02,3094,269,16,0x0000,120,0.296685999,0.164492256,0.002517739
2257,2257,0x04,0xFE,0x02,3095,261,7,0x0000,120,0.296781874,0.159609369,0.001144427
2258,2258,0x04,0xFE,0x02,3097,242,6,0x0000,120,0.296973625,0.148012512,0.000991836
2259,2259,0x04,0xFE,0x02,3098,235,10,0x0000,120,0.297069500,0.143739986,0.001602197
2260,2260,0x04,0xFE,0x02,3099,221,2,0x0000,120,0.297165375,0.135194934,0.000381476
2261,2261,0x04,0xFE,0x02,3100,204,2,0x0000,120,0.297261250,0.124818799,0.000381476
2262,2262,0x04,0xFE,0x02,3101,190,-16,0x0000,120,0.297357126,0.116273747,-0.002365148
2263,2263,0x04,0xFE,0x02,3102,177,-32,0x0000,120,0.297453001,0.108339055,-0.004806592
2264,2264,0x04,0xFE,0x02,3102,152,-40,0x0000,120,0.297453001,0.093080034,-0.006027314
2265,2265,0x04,0xFE,0x02,3103,142,4,0x0000,120,0.297548876,0.086976425,0.000686656
2266,2266,0x04,0xFE,0x02,3104,126,-2,0x0000,120,0.297644751,0.077210651,-0.000228885
2267,2267,0x04,0xFE,0x02,3104,114,-13,0x0000,120,0.297644751,0.069886320,-0.001907378
2268,2268,0x04,0xFE,0x02,3104,90,-15,0x0000,120,0.297644751,0.055237659,-0.002212558
2269,2269,0x04,0xFE,0x02,3104,79,-22,0x0000,120,0.297644751,0.048523690,-0.003280690
2270,2270,0x04,0xFE,0x02,3104,60,-21,0x0000,120,0.297644751,0.036926833,-0.003128099
2271,2271,0x04,0xFE,0x02,3104,44,-22,0x0000,120,0.297644751,0.027161059,-0.003280690
2272,2272,0x04,0xFE,0x02,3104,26,-36,0x0000,120,0.297644751,0.016174563,-0.005416953
2273,2273,0x04,0xFE,0x02,3104,21,-45,0x0000,120,0.297644751,0.013122759,-0.006790265
2274,2274,0x04,0xFE,0x02,3104,3,-50,0x0000,120,0.297644751,0.002136263,-0.007553216
2275,2275,0x04,0xFE,0x02,3103,-11,-39,0x0000,120,0.297548876,-0.006408789,-0.005874723
2276,2276,0x04,0xFE,0x02,3103,-13,-35,0x0000,120,0.297548876,-0.007629511,-0.005264363
2277,2277,0x04,0xFE,0x02,3103,-25,-70,0x0000,120,0.297548876,-0.014953841,-0.010605020
2278,2278,0x04,0xFE,0x02,3102,-32,-66,0x0000,120,0.297453001,-0.019226368,-0.009994659
2279,2279,0x04,0xFE,0x02,3102,-40,-53,0x0000,120,0.297453001,-0.024109255,-0.008010986
2280,2280,0x04,0xFE,0x02,3101,-53,-69,0x0000,120,0.297357126,-0.032043946,-0.010452430
2281,2281,0x04,0xFE,0x02,3101,-54,-100,0x0000,120,0.297357126,-0.032654307,-0.015182727
2282,2282,0x04,0xFE,0x02,3100,-67,-109,0x0000,120,0.297261250,-0.040588998,-0.016556039
