time_s,joint_speed_ref_rad_s,joint_speed_est_rad_s,joint_speed_ideal_rad_s,speed_est_error_rad_s,motor_speed_rad_s,iq_ref_a,iq_a,voltage_mag_norm
0.0941,4,4.000611,4.000567,4.434586e-05,733.5039,0.0463753,0.04637572,0.4273876
0.0942,4,4.000605,4.000561,4.339218e-05,733.5029,0.04637588,0.04637626,0.4273874
0.0943,4,4.000599,4.000556,4.339218e-05,733.502,0.0463768,0.04637704,0.4273872
0.0944,4,4.000595,4.00055,4.482269e-05,733.5009,0.04637725,0.04637793,0.427387
0.0945,4,4.00059,4.000545,4.529953e-05,733.4999,0.04637738,0.04637844,0.4273865
0.0946,4,4.000586,4.00054,4.529953e-05,733.4991,0.04637769,0.04637867,0.4273861
0.0947,4,4.000581,4.000535,4.529953e-05,733.4982,0.04637801,0.04637897,0.4273857
0.0948,4,4.000576,4.00053,4.62532e-05,733.4972,0.04637834,0.04637917,0.4273854
0.0949,4,4.000572,4.000525,4.768372e-05,733.4962,0.04637851,0.04637955,0.4273849
0.095,4,4.000567,4.00052,4.768372e-05,733.4954,0.0463787,0.0463798,0.4273845
0.0951,4,4.000563,4.000515,4.816055e-05,733.4944,0.04637906,0.04637989,0.4273841
0.0952,4,4.000558,4.00051,4.863739e-05,733.4935,0.04637926,0.04638033,0.4273837
0.0953,4,4.000553,4.000505,4.816055e-05,733.4926,0.04637964,0.04638031,0.4273834
0.0954,4,4.000549,4.000499,4.959106e-05,733.4915,0.04638019,0.04638074,0.4273831
0.0955,4,4.000544,4.000495,4.911423e-05,733.4907,0.04638043,0.04638128,0.4273828
0.0956,4,4.00054,4.00049,5.00679e-05,733.4898,0.04638084,0.04638173,0.4273824
0.0957,4,4.000535,4.000485,5.00679e-05,733.489,0.04638109,0.04638188,0.4273821
0.0958,4,4.00053,4.00048,4.959106e-05,733.488,0.04638153,0.0463824,0.4273817
0.0959,4,4.000523,4.000475,4.816055e-05,733.4871,0.04638213,0.04638244,0.4273815
0.096,4,4.000516,4.000471,4.577637e-05,733.4863,0.04638323,0.04638332,0.4273814
0.0961,4,4.000511,4.000466,4.529953e-05,733.4854,0.04638435,0.04638376,0.4273815
0.0962,4,4.000506,4.000461,4.529953e-05,733.4846,0.04638499,0.04638529,0.4273814
0.0963,4,4.000502,4.000456,4.577637e-05,733.4837,0.04638548,0.04638586,0.4273813
0.0964,4,4.000499,4.000452,4.720688e-05,733.4827,0.04638582,0.04638684,0.4273809
0.0965,4,4.000495,4.000447,4.768372e-05,733.4821,0.04638585,0.04638675,0.4273805
0.0966,4,4.000492,4.000443,4.863739e-05,733.4812,0.04638604,0.04638699,0.4273801
0.0967,4,4.000487,4.000438,4.863739e-05,733.4804,0.04638609,0.04638713,0.4273797
0.0968,4,4.000483,4.000434,4.863739e-05,733.4796,0.04638662,0.04638718,0.4273794
0.0969,4,4.000477,4.000429,4.816055e-05,733.4786,0.046387,0.04638751,0.4273792
0.097,4,4.000471,4.000425,4.62532e-05,733.4779,0.04638788,0.04638816,0.427379
0.0971,4,4.000464,4.000421,4.386902e-05,733.4771,0.04638878,0.04638845,0.427379
0.0972,4,4.000458,4.000416,4.196167e-05,733.4763,0.04639001,0.04638964,0.427379
0.0973,4,4.000454,4.000412,4.243851e-05,733.4756,0.04639109,0.04639078,0.4273791
0.0974,4,4.000451,4.000407,4.386902e-05,733.4747,0.04639137,0.04639164,0.427379
0.0975,4,4.000448,4.000404,4.386902e-05,733.4741,0.0463915,0.04639237,0.4273787
0.0976,4,4.000444,4.0004,4.434586e-05,733.4733,0.04639164,0.04639261,0.4273783
0.0977,4,4.000441,4.000396,4.482269e-05,733.4725,0.04639195,0.04639265,0.427378
0.0978,4,4.000436,4.000391,4.529953e-05,733.4717,0.04639211,0.04639291,0.4273777
0.0979,4,4.000432,4.000387,4.529953e-05,733.4709,0.04639259,0.04639301,0.4273775
0.098,4,4.000428,4.000384,4.434586e-05,733.4703,0.04639293,0.04639342,0.4273773
0.0981,4,4.000424,4.00038,4.434586e-05,733.4696,0.04639343,0.04639394,0.4273771
0.0982,4,4.000419,4.000376,4.291534e-05,733.4689,0.04639394,0.04639423,0.4273769
0.0983,4,4.000413,4.000371,4.148483e-05,733.4681,0.04639479,0.04639475,0.4273767
0.0984,4,4.000407,4.000368,3.910065e-05,733.4675,0.04639581,0.04639529,0.4273769
0.0985,4,4.000402,4.000364,3.814697e-05,733.4668,0.04639685,0.04639627,0.4273771
0.0986,4,4.000399,4.00036,3.862381e-05,733.4661,0.04639757,0.04639769,0.427377
0.0987,4,4.000396,4.000357,3.910065e-05,733.4655,0.04639782,0.04639836,0.4273768
0.0988,4,4.000392,4.000353,3.957748e-05,733.4647,0.04639807,0.04639872,0.4273765
0.0989,4,4.000389,4.00035,3.910065e-05,733.4641,0.04639833,0.04639889,0.4273763
0.099,4,4.000385,4.000346,3.862381e-05,733.4634,0.04639876,0.0463991,0.4273761
0.0991,4,4.000381,4.000343,3.767014e-05,733.4628,0.04639919,0.04639936,0.4273759
0.0992,4,4.000376,4.000339,3.71933e-05,733.4622,0.04639981,0.04639982,0.4273759
0.0993,4,4.000372,4.000335,3.671646e-05,733.4614,0.04640042,0.04640036,0.4273758
0.0994,4,4.000368,4.000332,3.528595e-05,733.4609,0.04640106,0.04640092,0.4273758
0.0995,4,4.000363,4.000329,3.433228e-05,733.4603,0.04640169,0.04640181,0.4273757
0.0996,4,4.000359,4.000326,3.33786e-05,733.4597,0.04640234,0.04640228,0.4273756
0.0997,4,4.000355,4.000322,3.242493e-05,733.4591,0.046403,0.04640295,0.4273756
0.0998,4,4.00035,4.000319,3.194809e-05,733.4584,0.04640367,0.04640353,0.4273756
0.0999,4,4.000347,4.000316,3.099442e-05,733.4579,0.04640434,0.04640406,0.4273756
0.1,4,4.000342,4.000313,2.95639e-05,733.4573,0.04640486,0.0464051,0.4273756
0.1001,4,4.000339,4.000309,2.908707e-05,733.4568,0.04640555,0.04640552,0.4273755
0.1002,4,4.000335,4.000307,2.813339e-05,733.4562,0.0464061,0.04640605,0.4273755
0.1003,4,4.00033,4.000303,2.765656e-05,733.4556,0.04640665,0.04640666,0.4273754
0.1004,4,4.000327,4.000301,2.622604e-05,733.4551,0.04640736,0.04640725,0.4273754
0.1005,4,4.000324,4.000298,2.622604e-05,733.4546,0.04640777,0.04640772,0.4273754
0.1006,4,4.00032,4.000295,2.574921e-05,733.454,0.04640818,0.04640846,0.4273753
0.1007,4,4.000317,4.000292,2.527237e-05,733.4536,0.0464086,0.0464086,0.4273752
0.1008,4,4.000314,4.000288,2.527237e-05,733.4529,0.04640903,0.04640929,0.4273751
0.1009,4,4.00031,4.000287,2.384186e-05,733.4525,0.04640947,0.04640948,0.427375
0.101,4,4.000307,4.000284,2.336502e-05,733.452,0.04640991,0.04640992,0.427375
0.1011,4,4.000304,4.000281,2.288818e-05,733.4515,0.04641036,0.04641049,0.4273749
0.1012,4,4.0003,4.000278,2.288818e-05,733.4509,0.04641082,0.04641089,0.4273748
0.1013,4,4.000297,4.000275,2.193451e-05,733.4504,0.04641129,0.04641135,0.4273748
0.1014,4,4.000294,4.000273,2.0504e-05,733.4501,0.04641176,0.04641177,0.4273748
0.1015,4,4.00029,4.000271,1.955032e-05,733.4496,0.04641224,0.04641236,0.4273747
0.1016,4,4.000288,4.000268,1.955032e-05,733.4492,0.04641273,0.04641285,0.4273746
0.1017,4,4.000285,4.000265,2.002716e-05,733.4486,0.04641306,0.04641318,0.4273746
0.1018,4,4.000283,4.000263,2.002716e-05,733.4482,0.04641324,0.04641353,0.4273745
0.1019,4,4.000282,4.000261,2.098083e-05,733.4478,0.04641325,0.04641382,0.4273743
0.102,4,4.000279,4.000258,2.098083e-05,733.4474,0.04641312,0.04641396,0.427374
0.1021,4,4.000278,4.000256,2.145767e-05,733.4469,0.0464133,0.04641397,0.4273737
0.1022,4,4.000275,4.000253,2.241135e-05,733.4464,0.04641334,0.04641375,0.4273735
0.1023,4,4.000273,4.000251,2.145767e-05,733.446,0.04641353,0.04641384,0.4273733
0.1024,4,4.000269,4.000248,2.098083e-05,733.4456,0.04641373,0.046414,0.4273732
0.1025,4,4.000268,4.000246,2.145767e-05,733.4451,0.04641427,0.0464143,0.4273731
0.1026,4,4.000266,4.000244,2.145767e-05,733.4447,0.04641432,0.04641456,0.427373
0.1027,4,4.000264,4.000241,2.288818e-05,733.4442,0.04641438,0.04641495,0.4273728
0.1028,4,4.000262,4.000239,2.241135e-05,733.4438,0.04641444,0.04641492,0.4273726
0.1029,4,4.00026,4.000237,2.336502e-05,733.4434,0.0464145,0.0464151,0.4273724
0.103,4,4.000258,4.000235,2.384186e-05,733.443,0.04641441,0.04641512,0.4273722
0.1031,4,4.000257,4.000232,2.43187e-05,733.4426,0.04641448,0.04641521,0.4273718
0.1032,4,4.000254,4.000229,2.479553e-05,733.4421,0.04641456,0.04641484,0.4273717
0.1033,4,4.000252,4.000227,2.479553e-05,733.4418,0.04641481,0.04641505,0.4273716
0.1034,4,4.00025,4.000226,2.43187e-05,733.4413,0.04641489,0.04641531,0.4273714
0.1035,4,4.000247,4.000223,2.384186e-05,733.4409,0.04641515,0.04641546,0.4273713
0.1036,4,4.000244,4.000221,2.288818e-05,733.4405,0.04641557,0.04641561,0.4273712
0.1037,4,4.000241,4.000218,2.288818e-05,733.4399,0.04641616,0.04641608,0.4273712
0.1038,4,4.000238,4.000216,2.193451e-05,733.4397,0.04641659,0.04641655,0.4273712
0.1039,4,4.000237,4.000214,2.241135e-05,733.4393,0.04641687,0.04641701,0.4273711
0.104,4,4.000235,4.000212,2.241135e-05,733.4389,0.04641699,0.04641732,0.4273709
0.1041,4,4.000233,4.000209,2.336502e-05,733.4384,0.04641712,0.04641752,0.4273708
0.1042,4,4.000231,4.000207,2.384186e-05,733.438,0.04641725,0.04641736,0.4273707
0.1043,4,4.000229,4.000206,2.336502e-05,733.4377,0.04641739,0.04641768,0.4273705
0.1044,4,4.000226,4.000204,2.288818e-05,733.4373,0.04641752,0.04641782,0.4273704
0.1045,4,4.000223,4.000202,2.145767e-05,733.437,0.04641783,0.04641791,0.4273703
0.1046,4,4.000219,4.000199,2.002716e-05,733.4365,0.04641847,0.04641833,0.4273704
0.1047,4,4.000216,4.000197,1.859665e-05,733.4361,0.04641943,0.0464188,0.4273705
0.1048,4,4.000212,4.000196,1.66893e-05,733.4359,0.04642008,0.04641951,0.4273707
0.1049,4,4.000208,4.000194,1.478195e-05,733.4355,0.04642074,0.04642038,0.4273708
0.105,4,4.000205,4.000192,1.335144e-05,733.4351,0.04642157,0.04642097,0.427371
0.1051,4,4.000202,4.000189,1.239777e-05,733.4347,0.04642225,0.04642169,0.4273712
0.1052,4,4.0002,4.000188,1.239777e-05,733.4345,0.04642293,0.04642253,0.4273713
0.1053,4,4.000199,4.000186,1.239777e-05,733.4341,0.04642297,0.04642313,0.4273712
0.1054,4,4.000198,4.000185,1.335144e-05,733.4338,0.04642301,0.04642358,0.427371
0.1055,4,4.000196,4.000183,1.335144e-05,733.4335,0.0464229,0.04642329,0.4273709
0.1056,4,4.000195,4.000181,1.430511e-05,733.4331,0.04642295,0.04642335,0.4273707
0.1057,4,4.000194,4.00018,1.382828e-05,733.4329,0.046423,0.04642345,0.4273705
0.1058,4,4.000193,4.000178,1.478195e-05,733.4326,0.04642305,0.04642351,0.4273704
0.1059,4,4.000191,4.000176,1.478195e-05,733.4323,0.04642295,0.04642347,0.4273702
0.106,4,4.00019,4.000175,1.525879e-05,733.432,0.04642301,0.04642352,0.42737
0.1061,4,4.000188,4.000172,1.621246e-05,733.4316,0.04642308,0.04642349,0.4273698
0.1062,4,4.000187,4.000171,1.573563e-05,733.4314,0.04642314,0.04642326,0.4273697
0.1063,4,4.000185,4.00017,1.478195e-05,733.4311,0.04642321,0.04642333,0.4273697
0.1064,4,4.000182,4.000168,1.382828e-05,733.4308,0.04642361,0.04642365,0.4273696
0.1065,4,4.000178,4.000166,1.192093e-05,733.4305,0.04642417,0.04642381,0.4273697
0.1066,4,4.000176,4.000164,1.192093e-05,733.4301,0.04642491,0.0464246,0.4273697
0.1067,4,4.000173,4.000163,9.536743e-06,733.4299,0.04642532,0.04642493,0.4273699
0.1068,4,4.000169,4.000162,7.629395e-06,733.4296,0.04642607,0.04642566,0.42737
0.1069,4,4.000166,4.00016,6.198883e-06,733.4294,0.04642683,0.04642601,0.4273702
0.107,4,4.000163,4.000159,4.291534e-06,733.4291,0.04642743,0.04642682,0.4273704
0.1071,4,4.00016,4.000157,2.861023e-06,733.4287,0.0464282,0.0464277,0.4273705
0.1072,4,4.000156,4.000156,4.768372e-07,733.4286,0.04642897,0.0464282,0.4273708
0.1073,4,4.000153,4.000155,-1.907349e-06,733.4284,0.04642975,0.04642898,0.4273711
0.1074,4,4.000151,4.000154,-2.861023e-06,733.4282,0.04643054,0.04642987,0.4273713
0.1075,4,4.000149,4.000152,-2.861023e-06,733.4278,0.04643102,0.04643038,0.4273714
0.1076,4,4.000148,4.000151,-2.384186e-06,733.4276,0.04643133,0.04643139,0.4273714
0.1077,4,4.000148,4.00015,-2.384186e-06,733.4276,0.04643117,0.04643149,0.4273713
0.1078,4,4.000148,4.000149,-1.430511e-06,733.4274,0.046431,0.04643163,0.4273711
0.1079,4,4.000148,4.000148,-4.768372e-07,733.4272,0.04643067,0.0464313,0.4273709
0.108,4,4.000148,4.000146,1.430511e-06,733.4268,0.04643035,0.04643105,0.4273706
0.1081,4,4.000148,4.000145,2.861023e-06,733.4266,0.04643002,0.04643071,0.4273704
0.1082,4,4.000147,4.000145,2.384186e-06,733.4266,0.04642969,0.04643036,0.4273701
0.1083,4,4.000147,4.000144,3.814697e-06,733.4263,0.04642953,0.04643,0.42737
0.1084,4,4.000146,4.000143,3.814697e-06,733.4261,0.0464292,0.04643004,0.4273697
0.1085,4,4.000146,4.000141,5.245209e-06,733.4258,0.0464292,0.04642985,0.4273695
0.1086,4,4.000145,4.00014,5.245209e-06,733.4257,0.04642904,0.04642934,0.4273694
0.1087,4,4.000145,4.000139,6.198883e-06,733.4255,0.04642888,0.04642959,0.4273692
0.1088,4,4.000144,4.000138,6.198883e-06,733.4252,0.04642872,0.0464292,0.427369
0.1089,4,4.000144,4.000136,7.152557e-06,733.425,0.04642873,0.04642911,0.4273688
0.109,4,4.000143,4.000134,8.106232e-06,733.4247,0.04642857,0.04642942,0.4273686
0.1091,4,4.000142,4.000134,7.629395e-06,733.4246,0.04642858,0.04642882,0.4273684
0.1092,4,4.000141,4.000133,8.106232e-06,733.4243,0.04642858,0.04642878,0.4273684
0.1093,4,4.00014,4.000132,8.106232e-06,733.4241,0.0464286,0.04642905,0.4273682
0.1094,4,4.000138,4.00013,8.106232e-06,733.4239,0.04642861,0.04642887,0.4273681
0.1095,4,4.000137,4.000128,9.059906e-06,733.4235,0.04642879,0.046429,0.427368
0.1096,4,4.000136,4.000128,8.106232e-06,733.4235,0.04642881,0.04642887,0.427368
0.1097,4,4.000134,4.000127,7.629395e-06,733.4232,0.04642899,0.04642922,0.4273679
0.1098,4,4.000133,4.000125,7.629395e-06,733.423,0.04642918,0.04642919,0.4273679
0.1099,4,4.000132,4.000124,8.106232e-06,733.4228,0.04642937,0.0464293,0.4273679
0.11,4,4.000132,4.000122,9.536743e-06,733.4224,0.0464294,0.04642967,0.4273678
0.1101,4,4.000131,4.000122,8.583069e-06,733.4224,0.04642927,0.0464296,0.4273677
0.1102,4,4.000129,4.000121,8.583069e-06,733.4221,0.0464293,0.04642993,0.4273674
0.1103,4,4.000127,4.00012,7.629395e-06,733.4219,0.0464295,0.04642965,0.4273674
0.1104,4,4.000126,4.000118,8.106232e-06,733.4217,0.04642986,0.04642955,0.4273674
0.1105,4,4.000124,4.000116,8.106232e-06,733.4213,0.0464299,0.04642994,0.4273674
0.1106,4,4.000123,4.000116,7.152557e-06,733.4213,0.04643027,0.04643027,0.4273674
0.1107,4,4.000121,4.000115,6.198883e-06,733.4211,0.04643048,0.04643038,0.4273674
0.1108,4,4.00012,4.000114,5.722046e-06,733.4208,0.04643086,0.04643079,0.4273674
0.1109,4,4.000118,4.000112,5.722046e-06,733.4205,0.04643108,0.04643102,0.4273675
0.111,4,4.000116,4.000111,5.245209e-06,733.4203,0.04643146,0.04643136,0.4273675
0.1111,4,4.000114,4.000111,3.33786e-06,733.4203,0.04643169,0.04643168,0.4273675
0.1112,4,4.000113,4.00011,2.861023e-06,733.4201,0.04643224,0.04643168,0.4273676
0.1113,4,4.000111,4.000109,2.384186e-06,733.4199,0.04643248,0.04643243,0.4273677
0.1114,4,4.000111,4.000107,3.814697e-06,733.4196,0.04643271,0.04643264,0.4273677
0.1115,4,4.00011,4.000106,3.814697e-06,733.4194,0.04643263,0.04643282,0.4273676
0.1116,4,4.00011,4.000106,3.814697e-06,733.4194,0.04643271,0.04643285,0.4273675
0.1117,4,4.00011,4.000105,4.768372e-06,733.4193,0.04643247,0.04643289,0.4273674
0.1118,4,4.00011,4.000104,5.722046e-06,733.4191,0.04643222,0.04643282,0.4273671
0.1119,4,4.00011,4.000102,7.629395e-06,733.4188,0.04643198,0.04643254,0.4273669
0.112,4,4.00011,4.000102,7.629395e-06,733.4187,0.04643174,0.04643216,0.4273668
0.1121,4,4.00011,4.000101,8.583069e-06,733.4185,0.0464315,0.04643223,0.4273666
0.1122,4,4.00011,4.0001,9.536743e-06,733.4183,0.04643125,0.04643184,0.4273663
0.1123,4,4.00011,4.000099,1.049042e-05,733.4182,0.04643101,0.04643166,0.4273661
0.1124,4,4.00011,4.000097,1.239777e-05,733.4178,0.04643077,0.04643125,0.4273659
0.1125,4,4.000109,4.000097,1.192093e-05,733.4178,0.04643053,0.0464313,0.4273657
0.1126,4,4.000108,4.000096,1.239777e-05,733.4176,0.04643061,0.04643089,0.4273655
0.1127,4,4.000107,4.000095,1.239777e-05,733.4174,0.04643053,0.04643086,0.4273654
0.1128,4,4.000106,4.000094,1.192093e-05,733.4172,0.04643062,0.04643086,0.4273653
0.1129,4,4.000104,4.000092,1.239777e-05,733.4169,0.04643086,0.04643092,0.4273653
0.113,4,4.000101,4.000092,9.536743e-06,733.4168,0.04643112,0.04643085,0.4273654
0.1131,4,4.0001,4.000091,9.536743e-06,733.4166,0.04643202,0.0464314,0.4273655
0.1132,4,4.0001,4.00009,1.049042e-05,733.4164,0.04643212,0.04643197,0.4273655
0.1133,4,4.0001,4.000089,1.144409e-05,733.4163,0.0464319,0.0464321,0.4273655
0.1134,4,4.000101,4.000087,1.430511e-05,733.416,0.04643168,0.04643247,0.4273653
0.1135,4,4.000102,4.000087,1.478195e-05,733.4159,0.04643114,0.04643208,0.427365
0.1136,4,4.000101,4.000086,1.525879e-05,733.4157,0.04643076,0.04643165,0.4273646
0.1137,4,4.000098,4.000085,1.335144e-05,733.4155,0.04643069,0.04643101,0.4273645
0.1138,4,4.000095,4.000084,1.144409e-05,733.4153,0.04643144,0.04643107,0.4273645
0.1139,4,4.000093,4.000082,1.096725e-05,733.415,0.0464322,0.04643136,0.4273647
0.114,4,4.000092,4.000082,1.001358e-05,733.415,0.0464328,0.04643198,0.427365
0.1141,4,4.00009,4.000081,9.536743e-06,733.4148,0.04643308,0.04643285,0.4273651
0.1142,4,4.000089,4.00008,9.059906e-06,733.4146,0.04643337,0.04643319,0.4273652
0.1143,4,4.000088,4.000078,9.536743e-06,733.4144,0.04643366,0.04643348,0.4273652
0.1144,4,4.000087,4.000077,9.536743e-06,733.4142,0.04643378,0.04643392,0.4273652
0.1145,4,4.000087,4.000077,9.536743e-06,733.4142,0.04643391,0.04643396,0.4273652
0.1146,4,4.000087,4.000076,1.049042e-05,733.414,0.04643372,0.04643403,0.4273651
0.1147,4,4.000087,4.000076,1.096725e-05,733.4139,0.04643353,0.04643398,0.4273649
0.1148,4,4.000087,4.000074,1.28746e-05,733.4136,0.04643333,0.04643387,0.4273647
0.1149,4,4.000086,4.000073,1.28746e-05,733.4134,0.04643314,0.04643368,0.4273645
0.115,4,4.000085,4.000073,1.192093e-05,733.4134,0.04643311,0.04643356,0.4273643
0.1151,4,4.000083,4.000072,1.144409e-05,733.4133,0.0464334,0.04643313,0.4273644
0.1152,4,4.000082,4.000072,1.049042e-05,733.4131,0.04643371,0.04643359,0.4273644
0.1153,4,4.000081,4.00007,1.144409e-05,733.4128,0.04643401,0.04643384,0.4273645
0.1154,4,4.00008,4.00007,1.001358e-05,733.4128,0.04643415,0.04643407,0.4273645
0.1155,4,4.000077,4.000069,8.106232e-06,733.4126,0.04643445,0.04643433,0.4273645
0.1156,4,4.000074,4.000068,6.198883e-06,733.4125,0.04643526,0.04643459,0.4273647
0.1157,4,4.000072,4.000067,4.291534e-06,733.4124,0.0464359,0.04643523,0.427365
0.1158,4,4.000068,4.000066,2.384186e-06,733.412,0.0464367,0.0464359,0.4273652
0.1159,4,4.000066,4.000066,0,733.4121,0.04643768,0.04643629,0.4273657
0.116,4,4.000062,4.000065,-2.861023e-06,733.412,0.04643835,0.04643755,0.427366
0.1161,4,4.00006,4.000065,-4.768372e-06,733.4119,0.04643934,0.04643821,0.4273663
0.1162,4,4.000059,4.000064,-5.245209e-06,733.4118,0.04644001,0.04643906,0.4273667
0.1163,4,4.000059,4.000063,-3.814697e-06,733.4116,0.0464402,0.0464399,0.4273668
0.1164,4,4.000059,4.000063,-4.291534e-06,733.4116,0.04644007,0.04644031,0.4273667
0.1165,4,4.000059,4.000063,-3.814697e-06,733.4116,0.04643994,0.04644023,0.4273666
0.1166,4,4.000059,4.000063,-3.814697e-06,733.4115,0.04643981,0.04644021,0.4273664
0.1167,4,4.00006,4.000062,-2.861023e-06,733.4114,0.04643968,0.04643991,0.4273663
0.1168,4,4.00006,4.000061,-1.430511e-06,733.4113,0.04643939,0.04643976,0.4273662
0.1169,4,4.00006,4.000062,-1.907349e-06,733.4113,0.04643926,0.04643951,0.4273661
0.117,4,4.00006,4.000061,-1.430511e-06,733.4112,0.04643913,0.04643949,0.427366
0.1171,4,4.00006,4.000061,-9.536743e-07,733.4111,0.046439,0.04643939,0.4273659
0.1172,4,4.000059,4.00006,-9.536743e-07,733.4111,0.04643887,0.04643893,0.4273658
0.1173,4,4.000059,4.000059,0,733.4108,0.0464389,0.04643907,0.4273658
0.1174,4,4.000059,4.00006,-9.536743e-07,733.4109,0.04643876,0.04643914,0.4273657
0.1175,4,4.000058,4.000059,-1.430511e-06,733.4108,0.0464388,0.04643902,0.4273656
0.1176,4,4.000057,4.000059,-1.430511e-06,733.4107,0.04643899,0.0464388,0.4273656
0.1177,4,4.000057,4.000057,-4.768372e-07,733.4105,0.04643903,0.04643911,0.4273656
0.1178,4,4.000056,4.000057,-9.536743e-07,733.4104,0.04643906,0.04643919,0.4273656
0.1179,4,4.000055,4.000057,-2.384186e-06,733.4105,0.04643926,0.04643904,0.4273656
0.118,4,4.000054,4.000057,-2.384186e-06,733.4104,0.04643946,0.0464393,0.4273657
0.1181,4,4.000054,4.000056,-2.384186e-06,733.4103,0.0464395,0.04643938,0.4273658
0.1182,4,4.000054,4.000055,-9.536743e-07,733.4101,0.04643955,0.04643983,0.4273656
0.1183,4,4.000055,4.000055,0,733.41,0.04643926,0.04643966,0.4273655
0.1184,4,4.000056,4.000055,9.536743e-07,733.4101,0.04643898,0.04643947,0.4273653
0.1185,4,4.000056,4.000055,1.430511e-06,733.41,0.04643853,0.04643911,0.4273652
0.1186,4,4.000056,4.000054,1.907349e-06,733.4099,0.04643825,0.04643889,0.427365
0.1187,4,4.000056,4.000053,2.861023e-06,733.4097,0.04643813,0.04643866,0.4273648
0.1188,4,4.000055,4.000053,1.430511e-06,733.4098,0.04643817,0.04643843,0.4273646
0.1189,4,4.000055,4.000053,1.907349e-06,733.4097,0.04643837,0.04643799,0.4273647
0.119,4,4.000055,4.000052,2.384186e-06,733.4096,0.04643824,0.04643852,0.4273647
0.1191,4,4.000055,4.000052,2.861023e-06,733.4095,0.04643812,0.0464386,0.4273646
0.1192,4,4.000055,4.000051,4.291534e-06,733.4092,0.046438,0.0464383,0.4273644
0.1193,4,4.000055,4.000051,4.291534e-06,733.4093,0.04643787,0.04643799,0.4273644
0.1194,4,4.000055,4.00005,4.768372e-06,733.4092,0.04643775,0.04643823,0.4273642
0.1195,4,4.000055,4.00005,5.245209e-06,733.4091,0.04643763,0.04643781,0.4273642
0.1196,4,4.000055,4.000049,5.722046e-06,733.409,0.04643751,0.0464379,0.427364
0.1197,4,4.000055,4.000048,7.152557e-06,733.4088,0.04643738,0.04643768,0.4273639
0.1198,4,4.000055,4.000048,6.67572e-06,733.4088,0.04643726,0.04643766,0.4273638
0.1199,4,4.000055,4.000048,7.152557e-06,733.4088,0.04643714,0.04643748,0.4273638
0.12,4,4.000055,4.000047,7.629395e-06,733.4086,0.04643701,0.04643743,0.4273636
0.1201,4,4.000054,4.000046,8.106232e-06,733.4085,0.04643689,0.04643712,0.4273635
0.1202,4,4.000054,4.000045,8.583069e-06,733.4083,0.04643693,0.04643708,0.4273634
0.1203,4,4.000053,4.000045,8.106232e-06,733.4083,0.04643698,0.04643711,0.4273633
0.1204,4,4.000052,4.000045,7.629395e-06,733.4082,0.04643702,0.04643693,0.4273633
0.1205,4,4.000051,4.000044,6.67572e-06,733.4081,0.04643722,0.04643716,0.4273633
0.1206,4,4.00005,4.000043,6.67572e-06,733.4078,0.0464376,0.04643738,0.4273634
